ts_event,side,size,price,symbol,range
2023-10-06,B,33290767776.0,137.7433246490095,GOOGL,above_mean_range
2023-10-09,N,8676639975.0,137.78591782945756,GOOGL,mean_range
2023-10-09,N,3454513404.0,136.74123052959487,GOOGL,below_mean_range
2023-10-09,N,8447953340.0,138.56312420382218,GOOGL,above_mean_range
2023-10-09,B,12566197280.0,137.7033121973709,GOOGL,mean_range
2023-10-09,B,5034302000.0,136.7610446043162,GOOGL,below_mean_range
2023-10-09,B,10775579360.0,138.56308147351672,GOOGL,above_mean_range
2023-10-09,A,12711012813.0,137.68633215396392,GOOGL,mean_range
2023-10-09,A,4531373175.0,136.69380751879694,GOOGL,below_mean_range
2023-10-09,A,10073958048.0,138.54331980519763,GOOGL,above_mean_range
2023-10-10,N,21389008608.0,138.53563314302548,GOOGL,mean_range
2023-10-10,N,4962901280.0,137.9118012618298,GOOGL,below_mean_range
2023-10-10,N,4984819456.0,139.34986809045233,GOOGL,above_mean_range
2023-10-10,A,31630024197.0,138.5948512382977,GOOGL,mean_range
2023-10-10,A,7477716951.0,137.90043590344692,GOOGL,below_mean_range
2023-10-10,A,7884286047.0,139.34133362969547,GOOGL,above_mean_range
2023-10-10,B,23903202702.0,138.65911514912352,GOOGL,mean_range
2023-10-10,B,5050061062.0,137.95307572452526,GOOGL,below_mean_range
2023-10-10,B,6316904052.0,139.39758096661606,GOOGL,above_mean_range
2023-10-11,N,18464837740.0,140.26541082690846,GOOGL,mean_range
2023-10-11,N,2604098525.0,139.2712608695653,GOOGL,below_mean_range
2023-10-11,N,2655857005.0,140.91428136419006,GOOGL,above_mean_range
2023-10-11,A,33851650962.0,140.24092275552306,GOOGL,mean_range
2023-10-11,A,3563513242.0,139.40984995159835,GOOGL,below_mean_range
2023-10-11,A,3541090361.0,140.886195811008,GOOGL,above_mean_range
2023-10-11,B,36667066280.0,140.24275205412758,GOOGL,mean_range
2023-10-11,B,4182420320.0,139.4468474576278,GOOGL,below_mean_range
2023-10-11,B,3861649948.0,140.9291647544741,GOOGL,above_mean_range
2023-10-12,N,3692233164.0,140.02582920792094,GOOGL,mean_range
2023-10-12,N,11137627432.0,139.0030511487963,GOOGL,below_mean_range
2023-10-12,N,9130051809.0,140.67622122122125,GOOGL,above_mean_range
2023-10-12,B,8422172850.0,139.75926921263604,GOOGL,mean_range
2023-10-12,B,21335377050.0,138.97709194117684,GOOGL,below_mean_range
2023-10-12,B,20017054850.0,140.63422436025007,GOOGL,above_mean_range
2023-10-12,A,7273019392.0,139.82623807251946,GOOGL,mean_range
2023-10-12,A,16966330304.0,138.95886184680802,GOOGL,below_mean_range
2023-10-12,A,16817122368.0,140.61185907356113,GOOGL,above_mean_range
2023-10-13,N,7550095080.0,137.9432920110191,GOOGL,mean_range
2023-10-13,N,21751761528.0,137.25337253776996,GOOGL,below_mean_range
2023-10-13,N,12579331968.0,139.03131779100542,GOOGL,above_mean_range
2023-10-13,B,12543887936.0,137.68300940947307,GOOGL,mean_range
2023-10-13,B,26211109120.0,137.1928975155306,GOOGL,below_mean_range
2023-10-13,B,10661490736.0,138.9166978430992,GOOGL,above_mean_range
2023-10-13,A,12879464913.0,137.6353315097057,GOOGL,mean_range
2023-10-13,A,20329992942.0,137.14524261430014,GOOGL,below_mean_range
2023-10-13,A,7121704905.0,138.8571001177855,GOOGL,above_mean_range
2023-10-16,N,61642891476.0,139.04249999999786,GOOGL,mean_range
2023-10-16,N,9874026547.0,138.03355996944202,GOOGL,below_mean_range
2023-10-16,N,2066832142.0,139.43587591240856,GOOGL,above_mean_range
2023-10-16,B,27645564128.0,139.0037047182439,GOOGL,mean_range
2023-10-16,B,3968795208.0,138.21087616822413,GOOGL,below_mean_range
2023-10-16,B,945834372.0,139.491879084967,GOOGL,above_mean_range
2023-10-16,A,23218066808.0,139.0015739162193,GOOGL,mean_range
2023-10-16,A,3367354794.0,138.22769101595293,GOOGL,below_mean_range
2023-10-16,A,726624838.0,139.48406614785978,GOOGL,above_mean_range
2023-10-17,B,24507874560.0,139.01800754148366,GOOGL,mean_range
2023-10-17,B,9270852096.0,138.11018939394296,GOOGL,below_mean_range
2023-10-17,B,8457619456.0,139.6502119755228,GOOGL,above_mean_range
2023-10-17,A,21479722551.0,139.00818871935732,GOOGL,mean_range
2023-10-17,A,7954003386.0,138.08035055350803,GOOGL,below_mean_range
2023-10-17,A,7544726049.0,139.6389215474382,GOOGL,above_mean_range
2023-10-17,N,22945564840.0,139.02504946653647,GOOGL,mean_range
2023-10-17,N,8492752224.0,138.16599056603732,GOOGL,below_mean_range
2023-10-17,N,9805834984.0,139.68763050385954,GOOGL,above_mean_range
2023-10-18,B,13424140820.0,139.41223146843956,GOOGL,mean_range
2023-10-18,B,10897769420.0,138.1432613152496,GOOGL,below_mean_range
2023-10-18,B,15756308160.0,140.09415139616382,GOOGL,above_mean_range
2023-10-18,A,14111399712.0,139.37298632610828,GOOGL,mean_range
2023-10-18,A,13816502040.0,138.1179934123834,GOOGL,below_mean_range
2023-10-18,A,20611890988.0,140.0890382407522,GOOGL,above_mean_range
2023-10-18,N,6404956964.0,139.2838180549091,GOOGL,mean_range
2023-10-18,N,6401976528.0,138.04962988826856,GOOGL,below_mean_range
2023-10-18,N,7683564008.0,140.03769394879706,GOOGL,above_mean_range
2023-10-19,N,16884897210.0,138.45639193336447,GOOGL,mean_range
2023-10-19,N,8827373925.0,137.6939958071299,GOOGL,below_mean_range
2023-10-19,N,6147701505.0,139.22479831426853,GOOGL,above_mean_range
2023-10-19,A,26081392116.0,138.59794204831707,GOOGL,mean_range
2023-10-19,A,17942312362.0,137.75371539372813,GOOGL,below_mean_range
2023-10-19,A,13415661974.0,139.25959659991403,GOOGL,above_mean_range
2023-10-19,B,32545348422.0,138.63367368013465,GOOGL,mean_range
2023-10-19,B,20393880717.0,137.76530023689065,GOOGL,below_mean_range
2023-10-19,B,16255870107.0,139.29107248998486,GOOGL,above_mean_range
2023-10-20,B,25928568204.0,136.13633174206103,GOOGL,mean_range
2023-10-20,B,14992869892.0,135.49293146377033,GOOGL,below_mean_range
2023-10-20,B,13356248136.0,137.04571638717096,GOOGL,above_mean_range
2023-10-20,N,16826909431.0,136.19323917715704,GOOGL,mean_range
2023-10-20,N,13923402185.0,135.54956586270825,GOOGL,below_mean_range
2023-10-20,N,12233994944.0,137.14437922297338,GOOGL,above_mean_range
2023-10-20,A,21547971474.0,136.10068771810145,GOOGL,mean_range
2023-10-20,A,13797377598.0,135.47190083743487,GOOGL,below_mean_range
2023-10-20,A,12537401736.0,137.01521357518976,GOOGL,above_mean_range
2023-10-23,A,18205915008.0,136.5327622003469,GOOGL,mean_range
2023-10-23,A,8970465828.0,135.38829061685502,GOOGL,below_mean_range
2023-10-23,A,19842576888.0,137.2152985074607,GOOGL,above_mean_range
2023-10-23,N,6611882100.0,136.37544835680845,GOOGL,mean_range
2023-10-23,N,6888153230.0,135.14070977917987,GOOGL,below_mean_range
2023-10-23,N,12115575510.0,137.14498975147296,GOOGL,above_mean_range
2023-10-23,B,15825266657.0,136.51581186043825,GOOGL,mean_range
2023-10-23,B,9507646951.0,135.3700471988505,GOOGL,below_mean_range
2023-10-23,B,22734065724.0,137.22554582904,GOOGL,above_mean_range
2023-10-24,A,2094962376.0,137.4848476052248,GOOGL,mean_range
2023-10-24,A,200678544.0,136.139696969697,GOOGL,below_mean_range
2023-10-24,A,41966140368.0,138.13608390088177,GOOGL,above_mean_range
2023-10-24,N,523073728.0,135.2069565217391,GOOGL,mean_range
2023-10-24,N,181938688.0,134.43124999999998,GOOGL,below_mean_range
2023-10-24,N,34113504.0,136.34666666666666,GOOGL,above_mean_range
2023-10-24,B,123568280.0,137.30625000000003,GOOGL,mean_range
2023-10-24,B,21624449.0,136.0957142857143,GOOGL,below_mean_range
2023-10-24,B,35686519264.0,138.07113140581365,GOOGL,above_mean_range
2023-10-25,B,171947694600.0,126.54091004813692,GOOGL,mean_range
2023-10-25,B,101596050600.0,125.62940325864561,GOOGL,below_mean_range
2023-10-25,B,63735485715.0,127.29180667153753,GOOGL,above_mean_range
2023-10-25,N,118175305227.0,127.04091874387755,GOOGL,mean_range
2023-10-25,N,109249193988.0,126.18232445422059,GOOGL,below_mean_range
2023-10-25,N,21145005288.0,128.05191287878844,GOOGL,above_mean_range
2023-10-25,A,282674312811.0,126.43184394278668,GOOGL,mean_range
2023-10-25,A,163550337948.0,125.56897281674293,GOOGL,below_mean_range
2023-10-25,A,101321491194.0,127.21995649981126,GOOGL,above_mean_range
2023-10-26,A,98557269327.0,122.54467071859784,GOOGL,mean_range
2023-10-26,A,47585668932.0,121.77437672704829,GOOGL,below_mean_range
2023-10-26,A,44842589613.0,123.43606744318382,GOOGL,above_mean_range
2023-10-26,N,118828541360.0,122.63355821761844,GOOGL,mean_range
2023-10-26,N,43894608580.0,121.80202048990856,GOOGL,below_mean_range
2023-10-26,N,41074696120.0,123.4231140928551,GOOGL,above_mean_range
2023-10-26,B,122738898355.0,122.59009305725571,GOOGL,mean_range
2023-10-26,B,55309805005.0,121.82579098753999,GOOGL,below_mean_range
2023-10-26,B,54722400925.0,123.47403652627162,GOOGL,above_mean_range
2023-10-27,B,89204755966.0,121.74659702378375,GOOGL,mean_range
2023-10-27,B,26833924068.0,120.82349987663584,GOOGL,below_mean_range
2023-10-27,B,21970978786.0,122.50155491938953,GOOGL,above_mean_range
2023-10-27,A,111097722672.0,121.73467145919629,GOOGL,mean_range
2023-10-27,A,35246099304.0,120.80318425760436,GOOGL,below_mean_range
2023-10-27,A,27774430668.0,122.47644469668239,GOOGL,above_mean_range
2023-10-27,N,48472129722.0,121.78727578587804,GOOGL,mean_range
2023-10-27,N,17817414360.0,120.89161338797808,GOOGL,below_mean_range
2023-10-27,N,13781721326.0,122.68596432356054,GOOGL,above_mean_range
2023-10-30,N,18857906106.0,124.43796788042533,GOOGL,mean_range
2023-10-30,N,5613293088.0,123.40228365384635,GOOGL,below_mean_range
2023-10-30,N,6263979306.0,125.01601005265685,GOOGL,above_mean_range
2023-10-30,A,34427741866.0,124.44412686198866,GOOGL,mean_range
2023-10-30,A,8793806214.0,123.48939100494924,GOOGL,below_mean_range
2023-10-30,A,9751341386.0,125.01573064234401,GOOGL,above_mean_range
2023-10-30,B,42105591794.0,124.48575219841445,GOOGL,mean_range
2023-10-30,B,10684368746.0,123.54744967835639,GOOGL,below_mean_range
2023-10-30,B,12165414258.0,125.0528285037341,GOOGL,above_mean_range
2023-10-31,B,23992498572.0,123.86578487559593,GOOGL,mean_range
2023-10-31,B,7302720945.0,123.13813777267454,GOOGL,below_mean_range
2023-10-31,B,4559379621.0,124.7448547260024,GOOGL,above_mean_range
2023-10-31,N,26087545366.0,123.87720553765196,GOOGL,mean_range
2023-10-31,N,8652534824.0,123.15385159010593,GOOGL,below_mean_range
2023-10-31,N,6412965298.0,124.75367699642443,GOOGL,above_mean_range
2023-10-31,A,26427009509.0,123.7931982455087,GOOGL,mean_range
2023-10-31,A,8734447450.0,123.0989906542041,GOOGL,below_mean_range
2023-10-31,A,6105950180.0,124.66286898395684,GOOGL,above_mean_range
2023-11-01,N,20546619854.0,125.15107421484242,GOOGL,mean_range
2023-11-01,N,5967931992.0,124.46840220385678,GOOGL,below_mean_range
2023-11-01,N,11352223252.0,126.28661839246843,GOOGL,above_mean_range
2023-11-01,A,25015387152.0,125.28026345291377,GOOGL,mean_range
2023-11-01,A,10210075938.0,124.71433195997821,GOOGL,below_mean_range
2023-11-01,A,14402677260.0,126.28086509039868,GOOGL,above_mean_range
2023-11-01,B,24712084608.0,125.31814028956671,GOOGL,mean_range
2023-11-01,B,10783006464.0,124.70840770404519,GOOGL,below_mean_range
2023-11-01,B,15806439872.0,126.28465461168106,GOOGL,above_mean_range
2023-11-02,B,36337464680.0,127.5893074565852,GOOGL,mean_range
2023-11-02,B,1653558786.0,127.12804713804745,GOOGL,below_mean_range
2023-11-02,B,6261624404.0,128.5819294605798,GOOGL,above_mean_range
2023-11-02,N,35703451326.0,127.56385569954094,GOOGL,mean_range
2023-11-02,N,1474247496.0,127.08865691489378,GOOGL,below_mean_range
2023-11-02,N,6520408473.0,128.52291040288662,GOOGL,above_mean_range
2023-11-02,A,44338503192.0,127.57453556806418,GOOGL,mean_range
2023-11-02,A,1726418177.0,127.07012048192783,GOOGL,below_mean_range
2023-11-02,A,6557741772.0,128.53097462514398,GOOGL,above_mean_range
2023-11-03,B,35947565300.0,128.9514801388029,GOOGL,mean_range
2023-11-03,B,5365419400.0,128.19454198473233,GOOGL,below_mean_range
2023-11-03,B,2256380400.0,129.42221947194727,GOOGL,above_mean_range
2023-11-03,N,30053102010.0,128.87919062623214,GOOGL,mean_range
2023-11-03,N,6407540720.0,128.0673121921184,GOOGL,below_mean_range
2023-11-03,N,3377373680.0,129.37634929906534,GOOGL,above_mean_range
2023-11-03,A,56406495274.0,128.89410982109064,GOOGL,mean_range
2023-11-03,A,8940020488.0,128.12966631908168,GOOGL,below_mean_range
2023-11-03,A,4658785442.0,129.3955327663829,GOOGL,above_mean_range
2023-11-06,A,21872721627.0,129.65270579312894,GOOGL,mean_range
2023-11-06,A,1898757936.0,128.93676747311798,GOOGL,below_mean_range
2023-11-06,A,1618027596.0,130.24503154574148,GOOGL,above_mean_range
2023-11-06,N,21893188325.0,129.6639867492434,GOOGL,mean_range
2023-11-06,N,1655469375.0,128.98811428571418,GOOGL,below_mean_range
2023-11-06,N,1806826575.0,130.24180628272256,GOOGL,above_mean_range
2023-11-06,B,21628358675.0,129.70500156691253,GOOGL,mean_range
2023-11-06,B,1712103855.0,128.9972604908952,GOOGL,below_mean_range
2023-11-06,B,1667369550.0,130.2675121951222,GOOGL,above_mean_range
2023-11-07,B,25185680254.0,131.17417307935318,GOOGL,mean_range
2023-11-07,B,4621240309.0,130.38427638363717,GOOGL,below_mean_range
2023-11-07,B,3409137746.0,131.70683131407307,GOOGL,above_mean_range
2023-11-07,N,28864262362.0,131.09827411618207,GOOGL,mean_range
2023-11-07,N,5235461338.0,130.33402056807023,GOOGL,below_mean_range
2023-11-07,N,4820111320.0,131.67211702127682,GOOGL,above_mean_range
2023-11-07,A,23553399576.0,131.113622954131,GOOGL,mean_range
2023-11-07,A,5793562016.0,130.32298466593753,GOOGL,below_mean_range
2023-11-07,A,4300752088.0,131.65821099225366,GOOGL,above_mean_range
2023-11-08,A,24940085336.0,131.39642159645376,GOOGL,mean_range
2023-11-08,A,743360100.0,130.83613333333346,GOOGL,below_mean_range
2023-11-08,A,1986541372.0,132.01351389878843,GOOGL,above_mean_range
2023-11-08,N,34261636663.0,131.46667932279212,GOOGL,mean_range
2023-11-08,N,2013132392.0,130.864088983051,GOOGL,below_mean_range
2023-11-08,N,2251978608.0,132.0593276515153,GOOGL,above_mean_range
2023-11-08,B,30521593768.0,131.48396190372264,GOOGL,mean_range
2023-11-08,B,1402640648.0,130.92295724465572,GOOGL,below_mean_range
2023-11-08,B,1947371636.0,132.07359281437138,GOOGL,above_mean_range
2023-11-09,A,14548789795.0,131.25202166924515,GOOGL,mean_range
2023-11-09,A,14323603145.0,130.33154069415903,GOOGL,below_mean_range
2023-11-09,A,14761851010.0,131.99742196667563,GOOGL,above_mean_range
2023-11-09,N,8144568046.0,131.2081172328088,GOOGL,mean_range
2023-11-09,N,11316023706.0,130.28753130590346,GOOGL,below_mean_range
2023-11-09,N,10826809801.0,131.97037550638856,GOOGL,above_mean_range
2023-11-09,B,10498991012.0,131.23135253600535,GOOGL,mean_range
2023-11-09,B,11907512505.0,130.29068737060166,GOOGL,below_mean_range
2023-11-09,B,11452249432.0,132.0077411021808,GOOGL,above_mean_range
2023-11-10,N,5356773063.0,131.15352701325142,GOOGL,mean_range
2023-11-10,N,19417619788.0,130.15433914510677,GOOGL,below_mean_range
2023-11-10,N,24020840677.0,132.39214253239467,GOOGL,above_mean_range
2023-11-10,B,4217762610.0,131.30737710931786,GOOGL,mean_range
2023-11-10,B,11277795915.0,130.20617780216622,GOOGL,below_mean_range
2023-11-10,B,15546617280.0,132.38740445860375,GOOGL,above_mean_range
2023-11-10,A,3976363236.0,131.21423921271742,GOOGL,mean_range
2023-11-10,A,11461016670.0,130.2361273801707,GOOGL,below_mean_range
2023-11-10,A,13407056664.0,132.38280871127446,GOOGL,above_mean_range
2023-11-13,B,18883055768.0,132.16441937965158,GOOGL,mean_range
2023-11-13,B,1632481558.0,131.46181616011825,GOOGL,below_mean_range
2023-11-13,N,20867775984.0,132.14963633923958,GOOGL,mean_range
2023-11-13,N,1923800604.0,131.4413609898109,GOOGL,below_mean_range
2023-11-13,A,25246443040.0,132.13532265073454,GOOGL,mean_range
2023-11-13,A,1970621328.0,131.45675713291558,GOOGL,below_mean_range
2023-11-14,N,51867757474.0,134.4596692980586,GOOGL,mean_range
2023-11-14,N,8305259651.0,133.58995669553642,GOOGL,below_mean_range
2023-11-14,N,6960703958.0,135.09257154213023,GOOGL,above_mean_range
2023-11-14,A,42533955500.0,134.43698734177417,GOOGL,mean_range
2023-11-14,A,8558477932.0,133.6007624559647,GOOGL,below_mean_range
2023-11-14,A,6719288160.0,135.11391987179564,GOOGL,above_mean_range
2023-11-14,B,45138101568.0,134.49448782826715,GOOGL,mean_range
2023-11-14,B,10738121856.0,133.58337214509848,GOOGL,below_mean_range
2023-11-14,B,9651325824.0,135.15235924265014,GOOGL,above_mean_range
2023-11-15,A,28303408264.0,134.26202632629088,GOOGL,mean_range
2023-11-15,A,1141676171.0,133.6920271940667,GOOGL,below_mean_range
2023-11-15,A,769114355.0,134.85766972477097,GOOGL,above_mean_range
2023-11-15,N,48760230798.0,134.33606517803145,GOOGL,mean_range
2023-11-15,N,2628795384.0,133.75426305970154,GOOGL,below_mean_range
2023-11-15,N,1608665832.0,134.91483231707332,GOOGL,above_mean_range
2023-11-15,B,26920715465.0,134.30252536008783,GOOGL,mean_range
2023-11-15,B,1280932995.0,133.72877502944573,GOOGL,below_mean_range
2023-11-15,B,1054619745.0,134.91828326180266,GOOGL,above_mean_range
2023-11-16,N,39985602540.0,136.40966930266143,GOOGL,mean_range
2023-11-16,N,15302422060.0,135.16801033187213,GOOGL,below_mean_range
2023-11-16,N,22163119740.0,136.8655101599639,GOOGL,above_mean_range
2023-11-16,B,31530059869.0,136.46946421291346,GOOGL,mean_range
2023-11-16,B,7530416139.0,135.19173860034147,GOOGL,below_mean_range
2023-11-16,B,9199557390.0,136.91662275448772,GOOGL,above_mean_range
2023-11-16,A,26873589416.0,136.376992739476,GOOGL,mean_range
2023-11-16,A,10844686056.0,135.12539756239102,GOOGL,below_mean_range
2023-11-16,A,17304501952.0,136.84326867119324,GOOGL,above_mean_range
2023-11-17,N,51279278411.0,134.90669245257396,GOOGL,mean_range
2023-11-17,N,30217037460.0,134.17911301369713,GOOGL,below_mean_range
2023-11-17,N,23732102480.0,135.73328197674442,GOOGL,above_mean_range
2023-11-17,A,41227498422.0,134.79484553133048,GOOGL,mean_range
2023-11-17,A,19869759562.0,134.05483760264812,GOOGL,below_mean_range
2023-11-17,A,19316942376.0,135.56880988401238,GOOGL,above_mean_range
2023-11-17,B,31708893384.0,134.92076253572665,GOOGL,mean_range
2023-11-17,B,14521915254.0,134.0850390015581,GOOGL,below_mean_range
2023-11-17,B,13020500388.0,135.6431477380573,GOOGL,above_mean_range
2023-11-20,A,18333178011.0,135.80673242242094,GOOGL,mean_range
2023-11-20,A,8339596947.0,134.77720310324102,GOOGL,below_mean_range
2023-11-20,A,11090154285.0,136.29553777112835,GOOGL,above_mean_range
2023-11-20,B,14492206890.0,135.69549183993783,GOOGL,mean_range
2023-11-20,B,8266681395.0,134.7569390554566,GOOGL,below_mean_range
2023-11-20,B,13419790060.0,136.2724444712694,GOOGL,above_mean_range
2023-11-20,N,18849499853.0,135.46675839129117,GOOGL,mean_range
2023-11-20,N,19932476863.0,134.45378753216943,GOOGL,below_mean_range
2023-11-20,N,29536772978.0,136.2050057892685,GOOGL,above_mean_range
2023-11-21,N,20855432080.0,136.70837212750052,GOOGL,mean_range
2023-11-21,N,1981961744.0,136.0525741029641,GOOGL,below_mean_range
2023-11-21,N,15459920.0,137.159,GOOGL,above_mean_range
2023-11-21,B,29137860432.0,136.7019630693903,GOOGL,mean_range
2023-11-21,B,2170764400.0,136.07600714285672,GOOGL,below_mean_range
2023-11-21,B,20157098.0,137.1615384615385,GOOGL,above_mean_range
2023-11-21,A,28785968981.0,136.68024972742683,GOOGL,mean_range
2023-11-21,A,2214880122.0,136.0595141700403,GOOGL,below_mean_range
2023-11-21,A,82198655.0,137.15072727272727,GOOGL,above_mean_range
2023-11-22,N,26684029905.0,138.4681961836628,GOOGL,mean_range
2023-11-22,N,4394829493.0,137.53480086893543,GOOGL,below_mean_range
2023-11-22,N,2119447098.0,139.06417417417418,GOOGL,above_mean_range
2023-11-22,B,27286473550.0,138.48517653450125,GOOGL,mean_range
2023-11-22,B,2642682365.0,137.64656758272588,GOOGL,below_mean_range
2023-11-22,B,2833880360.0,139.1278504184098,GOOGL,above_mean_range
2023-11-22,A,19514056480.0,138.4640129950528,GOOGL,mean_range
2023-11-22,A,1691781753.0,137.7043254817985,GOOGL,below_mean_range
2023-11-22,A,1715932813.0,139.15498240675555,GOOGL,above_mean_range
2023-11-24,N,7211457065.0,136.72727990366636,GOOGL,mean_range
2023-11-24,N,1194512155.0,136.2509935379643,GOOGL,below_mean_range
2023-11-24,N,1316086090.0,137.7440175953084,GOOGL,above_mean_range
2023-11-24,A,8508429596.0,136.69293958715934,GOOGL,mean_range
2023-11-24,A,1460216816.0,136.19860831234195,GOOGL,below_mean_range
2023-11-24,A,1954925032.0,137.6244167450612,GOOGL,above_mean_range
2023-11-24,B,5221951552.0,136.7499159176595,GOOGL,mean_range
2023-11-24,B,1146134336.0,136.24357992073908,GOOGL,below_mean_range
2023-11-24,B,1361886176.0,137.69597554196818,GOOGL,above_mean_range
2023-11-27,B,25271244035.0,136.6838479277073,GOOGL,mean_range
2023-11-27,B,1852227048.0,136.19038265306102,GOOGL,below_mean_range
2023-11-27,B,5238526498.0,137.6920505111246,GOOGL,above_mean_range
2023-11-27,A,26010460707.0,136.67439302481597,GOOGL,mean_range
2023-11-27,A,1520884813.0,136.15663190823736,GOOGL,below_mean_range
2023-11-27,A,4989263422.0,137.59273998728602,GOOGL,above_mean_range
2023-11-27,N,35266344520.0,136.63786081884678,GOOGL,mean_range
2023-11-27,N,1572949950.0,136.12180769230767,GOOGL,below_mean_range
2023-11-27,N,5469025980.0,137.50542404129897,GOOGL,above_mean_range
2023-11-28,B,23115113418.0,136.51083904939668,GOOGL,mean_range
2023-11-28,B,4977604968.0,135.7511872586864,GOOGL,below_mean_range
2023-11-28,B,4623663302.0,137.12656044336526,GOOGL,above_mean_range
2023-11-28,N,24671303974.0,136.47962525382863,GOOGL,mean_range
2023-11-28,N,4768479834.0,135.7547803247373,GOOGL,below_mean_range
2023-11-28,N,5178377814.0,137.1575109938435,GOOGL,above_mean_range
2023-11-28,A,15775912620.0,136.46458773252655,GOOGL,mean_range
2023-11-28,A,3850782090.0,135.69058359079978,GOOGL,below_mean_range
2023-11-28,A,3000781100.0,137.10951101321632,GOOGL,above_mean_range
2023-11-29,N,16863995066.0,135.8807258399006,GOOGL,mean_range
2023-11-29,N,15206273444.0,135.16066927323075,GOOGL,below_mean_range
2023-11-29,N,4672396808.0,136.95092440119814,GOOGL,above_mean_range
2023-11-29,A,22813145560.0,135.87709528324945,GOOGL,mean_range
2023-11-29,A,23105136520.0,135.1444008892992,GOOGL,below_mean_range
2023-11-29,A,5012511480.0,137.00763214670945,GOOGL,above_mean_range
2023-11-29,B,13300446900.0,135.86722013993247,GOOGL,mean_range
2023-11-29,B,14518491325.0,135.15867002402933,GOOGL,below_mean_range
2023-11-29,B,2731875900.0,136.9802919708026,GOOGL,above_mean_range
2023-11-30,A,37139213475.0,132.5229185740976,GOOGL,mean_range
2023-11-30,A,43399226493.0,131.7280071928601,GOOGL,below_mean_range
2023-11-30,A,11430237483.0,133.5664155084118,GOOGL,above_mean_range
2023-11-30,N,45218753664.0,132.46701176903412,GOOGL,mean_range
2023-11-30,N,59038828800.0,131.68101408450914,GOOGL,below_mean_range
2023-11-30,N,14219210880.0,133.53843567251485,GOOGL,above_mean_range
2023-11-30,B,33685460608.0,132.4373252781601,GOOGL,mean_range
2023-11-30,B,38054263392.0,131.69512465374237,GOOGL,below_mean_range
2023-11-30,B,8646832856.0,133.52231290213294,GOOGL,above_mean_range
2023-12-01,N,60615664128.0,131.60416347287932,GOOGL,mean_range
2023-12-01,N,10462992732.0,130.93783091374928,GOOGL,below_mean_range
2023-12-01,N,2787748704.0,132.44493589743567,GOOGL,above_mean_range
2023-12-01,A,81221471520.0,131.5103027888429,GOOGL,mean_range
2023-12-01,A,9583702184.0,130.85866347777227,GOOGL,below_mean_range
2023-12-01,A,2019750404.0,132.3004005340454,GOOGL,above_mean_range
2023-12-01,B,57456390621.0,131.57003337810616,GOOGL,mean_range
2023-12-01,B,7084113127.0,130.88786068009236,GOOGL,below_mean_range
2023-12-01,B,678241270.0,132.30572413793107,GOOGL,above_mean_range
2023-12-04,N,48531015065.0,128.9448375999166,GOOGL,mean_range
2023-12-04,N,12590663020.0,128.183660296412,GOOGL,below_mean_range
2023-12-04,N,3638721255.0,129.8897435897434,GOOGL,above_mean_range
2023-12-04,B,64369345500.0,128.8172923383091,GOOGL,mean_range
2023-12-04,B,15130959384.0,128.12827802235051,GOOGL,below_mean_range
2023-12-04,B,8974559892.0,129.47047102483714,GOOGL,above_mean_range
2023-12-04,A,68824615558.0,128.8502572932008,GOOGL,mean_range
2023-12-04,A,19798460755.0,128.11745527908744,GOOGL,below_mean_range
2023-12-04,A,9493142245.0,129.58701542777095,GOOGL,above_mean_range
2023-12-05,N,29290434687.0,130.70151529560786,GOOGL,mean_range
2023-12-05,N,2767015228.0,129.4818791946308,GOOGL,below_mean_range
2023-12-05,N,8342829471.0,131.37734835837512,GOOGL,above_mean_range
2023-12-05,A,36918158712.0,130.72059727848202,GOOGL,mean_range
2023-12-05,A,3121572784.0,129.57813267813233,GOOGL,below_mean_range
2023-12-05,A,8661022276.0,131.63779278282163,GOOGL,above_mean_range
2023-12-05,B,43844517314.0,130.74953564680868,GOOGL,mean_range
2023-12-05,B,4379220209.0,129.74356893977148,GOOGL,below_mean_range
2023-12-05,B,10711542114.0,131.7118823768827,GOOGL,above_mean_range
2023-12-06,N,19233702896.0,130.81525635929998,GOOGL,mean_range
2023-12-06,N,7361707428.0,130.07840861889954,GOOGL,below_mean_range
2023-12-06,N,7598688664.0,131.56758802816876,GOOGL,above_mean_range
2023-12-06,B,20938133232.0,130.6607735005786,GOOGL,mean_range
2023-12-06,B,6334872057.0,130.0384655706448,GOOGL,below_mean_range
2023-12-06,B,7326535374.0,131.49767408323038,GOOGL,above_mean_range
2023-12-06,A,26763651675.0,130.70459222984124,GOOGL,mean_range
2023-12-06,A,8727239730.0,130.05423508209842,GOOGL,below_mean_range
2023-12-06,A,9478684080.0,131.49374262537094,GOOGL,above_mean_range
2023-12-07,N,45486496288.0,136.75164197692894,GOOGL,mean_range
2023-12-07,N,5831907888.0,135.30462167689137,GOOGL,below_mean_range
2023-12-07,N,38742234712.0,137.32155533323123,GOOGL,above_mean_range
2023-12-07,B,152445733215.0,136.957348811941,GOOGL,mean_range
2023-12-07,B,18185560260.0,136.157313039309,GOOGL,below_mean_range
2023-12-07,B,41571353835.0,137.80738911607386,GOOGL,above_mean_range
2023-12-07,A,131387592054.0,136.9569521819141,GOOGL,mean_range
2023-12-07,A,14475216792.0,136.1599745186858,GOOGL,below_mean_range
2023-12-07,A,31356139206.0,137.78860279701834,GOOGL,above_mean_range
